,coord1,coord2,volume,dii1,dii2,from,to
452,-53.8125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,10496,10524
453,-53.8125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,10524,10551
454,-53.8125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,10551,10573
455,-53.8125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,10573,10590
456,-53.4375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,10590,10607
457,-53.4375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,10607,10629
458,-53.4375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,10629,10656
459,-53.4375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,10656,10684
460,-53.4375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,10684,10712
461,-53.4375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,10712,10739
462,-53.4375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,10739,10761
463,-53.4375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,10761,10778
464,-53.0625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,10778,10795
465,-53.0625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,10795,10817
466,-53.0625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,10817,10844
467,-53.0625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,10844,10872
468,-53.0625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,10872,10900
469,-53.0625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,10900,10927
470,-53.0625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,10927,10949
471,-53.0625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,10949,10966
472,-52.6875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,10966,10983
473,-52.6875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,10983,11005
474,-52.6875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,11005,11032
475,-52.6875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,11032,11060
476,-52.6875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,11060,11088
477,-52.6875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,11088,11115
