,coord1,coord2,volume,dii1,dii2,from,to
324,-47.75,-1.25,6.25,435858.57917777234,25703.515078655357,7038,7055
325,-47.75,-0.75,6.25,447318.41038308654,39229.65421248935,7055,7077
326,-47.75,-0.25,6.25,453061.60785433976,49851.24168491167,7077,7104
327,-47.75,0.25,6.25,453061.60785433976,49851.24168491167,7104,7131
328,-47.75,0.75,6.25,447318.41038308654,39229.65421248935,7131,7153
329,-47.75,1.25,6.25,435858.57917777234,25703.515078655357,7153,7170
330,-47.25,-1.25,6.25,435858.57917777234,25703.515078655357,7170,7187
331,-47.25,-0.75,6.25,447318.41038308654,39229.65421248935,7187,7209
332,-47.25,-0.25,6.25,453061.60785433976,49851.24168491167,7209,7236
333,-47.25,0.25,6.25,453061.60785433976,49851.24168491167,7236,7263
334,-47.25,0.75,6.25,447318.41038308654,39229.65421248935,7263,7285
335,-47.25,1.25,6.25,435858.57917777234,25703.515078655357,7285,7302
336,-46.75,-1.25,6.25,435858.57917777234,25703.515078655357,7302,7319
337,-46.75,-0.75,6.25,447318.41038308654,39229.65421248935,7319,7341
338,-46.75,-0.25,6.25,453061.60785433976,49851.24168491167,7341,7368
339,-46.75,0.25,6.25,453061.60785433976,49851.24168491167,7368,7395
340,-46.75,0.75,6.25,447318.41038308654,39229.65421248935,7395,7417
341,-46.75,1.25,6.25,435858.57917777234,25703.515078655357,7417,7434
342,-46.25,-1.25,6.25,435858.57917777234,25703.515078655357,7434,7451
343,-46.25,-0.75,6.25,447318.41038308654,39229.65421248935,7451,7473
344,-46.25,-0.25,6.25,453061.60785433976,49851.24168491167,7473,7500
345,-46.25,0.25,6.25,453061.60785433976,49851.24168491167,7500,7527
346,-46.25,0.75,6.25,447318.41038308654,39229.65421248935,7527,7549
347,-46.25,1.25,6.25,435858.57917777234,25703.515078655357,7549,7566
348,-45.75,-1.25,6.25,435858.57917777234,25703.515078655357,7566,7583
349,-45.75,-0.75,6.25,447318.41038308654,39229.65421248935,7583,7605
350,-45.75,-0.25,6.25,453061.60785433976,49851.24168491167,7605,7632
351,-45.75,0.25,6.25,453061.60785433976,49851.24168491167,7632,7659
352,-45.75,0.75,6.25,447318.41038308654,39229.65421248935,7659,7681
353,-45.75,1.25,6.25,435858.57917777234,25703.515078655357,7681,7698
354,-45.25,-1.25,6.25,435858.57917777234,25703.515078655357,7698,7715
355,-45.25,-0.75,6.25,447318.41038308654,39229.65421248935,7715,7737
356,-45.25,-0.25,6.25,453061.60785433976,49851.24168491167,7737,7764
357,-45.25,0.25,6.25,453061.60785433976,49851.24168491167,7764,7791
358,-45.25,0.75,6.25,447318.41038308654,39229.65421248935,7791,7813
359,-45.25,1.25,6.25,435858.57917777234,25703.515078655357,7813,7830
360,-44.75,-1.25,6.25,435858.57917777234,25703.515078655357,7830,7847
361,-44.75,-0.75,6.25,447318.41038308654,39229.65421248935,7847,7869
362,-44.75,-0.25,6.25,453061.60785433976,49851.24168491167,7869,7896
363,-44.75,0.25,6.25,453061.60785433976,49851.24168491167,7896,7923
364,-44.75,0.75,6.25,447318.41038308654,39229.65421248935,7923,7945
365,-44.75,1.25,6.25,435858.57917777234,25703.515078655357,7945,7962
366,-44.25,-1.25,6.25,435858.57917777234,25703.515078655357,7962,7979
367,-44.25,-0.75,6.25,447318.41038308654,39229.65421248935,7979,8001
368,-44.25,-0.25,6.25,453061.60785433976,49851.24168491167,8001,8028
369,-44.25,0.25,6.25,453061.60785433976,49851.24168491167,8028,8055
370,-44.25,0.75,6.25,447318.41038308654,39229.65421248935,8055,8077
371,-44.25,1.25,6.25,435858.57917777234,25703.515078655357,8077,8094
